silence_start,silence_end,token_text,token_start,token_end,onset_error_sec
256.447875,256.854688,heavy,257.465,257.666,0.6103119999999649
259.543437,260.228063,throwing,260.403,260.846,0.1749369999999999
261.2795,261.633813,point,262.192,262.453,0.5581870000000322
263.50775,263.840062,and,263.837,263.957,-0.003061999999999898
266.644063,266.939875,that,266.925,267.045,-0.014874999999960892
268.393813,268.777562,start,268.409,268.67,-0.36856199999999717
270.820063,271.414188,Never,271.473,271.714,0.058811999999988984
272.101688,273.014687,Never,273.043,273.245,0.028313000000025568
273.642562,274.622937,with,274.94,275.062,0.31706300000001875
275.610125,275.967688,who,276.593,276.693,0.6253120000000081
278.395562,278.894437,two,279.022,279.182,0.1275630000000092
283.301438,284.001438,Your,283.982,284.102,-0.019437999999979638
287.0885,287.8705,You,287.861,287.941,-0.009500000000002728
289.396625,289.976375,A,289.986,290.006,0.009624999999971351
292.894,293.6395,it,293.631,293.671,-0.008500000000026375
294.5955,295.22925,mus,295.297,295.498,0.06775000000004638
295.755063,296.248688,wrong,296.261,296.683,0.012312000000008538
298.496312,299.090937,You,299.092,299.193,0.0010629999999878237
300.555,300.957562,and,300.963,301.064,0.005438000000026477
301.844375,302.557875,stops,302.953,303.274,0.39512499999995043
304.363187,305.1175,has,305.125,305.469,0.007499999999993179
305.837,307.0345,you,307.447,307.547,0.41250000000002274
309.385,309.732125,for,310.344,310.485,0.6118749999999977
312.702875,313.81575,back,313.944,314.165,0.12825000000003683
316.037625,317.212625,Slow,317.303,317.644,0.09037499999999454
317.765125,318.410125,continuous,318.408,319.091,-0.002124999999978172
319.531813,319.793125,nothing,319.854,320.175,0.060875000000010004
321.511375,322.544688,You,322.523,322.623,-0.021687999999983276
324.6915,325.826188,you,325.972,326.072,0.14581199999997807
328.329063,328.657,spear,329.085,329.347,0.42799999999999727
330.54475,331.072125,print,331.202,331.444,0.12987499999997
333.931438,334.561312,look,334.682,334.843,0.12068800000002966
335.838875,336.621688,bring,336.773,336.953,0.15131200000001854
338.147125,338.759813,is,339.108,339.188,0.3481869999999958
339.716125,340.876438,engage,341.246,341.669,0.3695619999999735
341.679563,342.038,to,342.152,342.272,0.1139999999999759
344.756875,345.097625,register,345.15,345.593,0.05237499999998363
345.710813,345.988125,return,345.613,346.056,-0.37512500000002547
346.509875,346.874437,too,347.324,348.089,0.4495630000000119
349.360375,349.713313,scout,350.162,350.503,0.4486869999999499
352.993688,353.968437,What,353.936,354.076,-0.032437000000015814
357.397,357.948688,not,358.798,359.02,0.8493119999999976
360.00075,360.479312,holds,360.957,361.24,0.47768800000000056
361.917062,362.479375,hands,362.756,363.059,0.27662499999996726
363.49,364.580688,watches,365.017,365.339,0.4363119999999867
366.503,367.1815,him,367.559,367.68,0.3774999999999977
368.109312,368.791938,working,369.152,369.473,0.3600619999999708
370.13875,371.376563,Level,371.398,371.618,0.021437000000048556
371.971938,372.7595,night,372.882,373.082,0.12250000000000227
373.451563,373.957812,You,373.985,374.105,0.02718800000002375
374.853375,375.213,and,375.229,375.329,0.01599999999996271
379.240813,379.53025,eastern,379.689,379.973,0.15874999999999773
380.414688,380.8005,line,381.647,381.949,0.8464999999999918
383.505313,384.010312,sit,384.201,384.341,0.19068800000002284
388.87175,389.930187,'s,390.354,390.394,0.42381299999999555
391.553688,391.935313,and,391.941,392.021,0.005686999999966247
393.591063,394.2195,The,394.594,394.675,0.3745000000000118
396.086687,396.587375,It,396.609,396.69,0.021624999999971806
397.740563,398.700562,guard,398.846,399.109,0.14543800000001283
401.533063,401.976625,at,402.623,402.683,0.6463749999999777
404.122187,405.347,runs,405.377,405.519,0.03000000000002956
406.501312,406.817187,weather,406.813,407.301,-0.004187000000001717
407.538687,408.113938,cold,408.352,408.593,0.2380619999999567
412.277938,412.7365,nobody,412.792,413.093,0.055499999999995
413.859875,414.365813,and,414.38,414.481,0.014186999999992622
415.589125,416.729312,body,416.831,417.072,0.1016880000000242
420.471438,421.841063,is,422.125,422.205,0.28393699999998034
422.937813,423.562563,is,423.675,423.755,0.1124369999999999
424.832313,425.517938,all,425.553,426.138,0.03506199999998216
427.06875,428.304563,Wind,427.751,427.996,-0.5535629999999969
428.757812,429.4225,The,429.482,429.904,0.0595000000000141
430.381188,431.511437,settling,431.995,432.377,0.48356300000000374
432.370375,432.987625,Bran,432.96,433.181,-0.027625000000000455
434.643125,435.669125,people,435.974,436.456,0.30487499999998136
436.936375,437.544375,your,437.541,438.022,-0.003375000000005457
439.282875,439.676812,learning,439.726,440.067,0.04918800000001511
444.448438,445.858313,listening,446.671,447.013,0.8126869999999826
447.705562,448.342562,for,449.084,449.184,0.7414380000000165
450.36625,451.7055,brush,451.915,452.137,0.2095000000000482
454.133688,454.536938,them,454.773,455.196,0.236062000000004
455.451875,455.845687,the,456.366,456.427,0.5203129999999874
459.198875,460.523,gaps,460.815,461.097,0.29199999999997317
463.196813,463.567938,get,463.692,463.813,0.1240619999999808
465.566563,466.69425,first,466.852,467.112,0.15774999999996453
470.53525,470.936438,The,471.261,471.341,0.32456200000001445
474.311625,474.710188,is,475.213,475.294,0.5028120000000058
476.08825,477.468313,waste,477.728,477.99,0.25968699999998535
479.114062,479.497,burn,480.21,480.473,0.7129999999999654
481.408687,481.723875,and,481.742,481.842,0.018124999999997726
483.8595,484.848063,second,484.952,485.233,0.10393699999997352
485.608563,485.958625,you,485.936,486.036,-0.022625000000005002
486.728375,487.244188,the,487.642,487.722,0.3978119999999876
490.40375,491.399438,The,491.393,491.473,-0.00643800000000283
494.742125,495.020125,by,495.515,495.635,0.4948749999999791
497.483938,498.523813,Dire,498.512,498.673,-0.011813000000017837
503.086437,503.586625,finds,504.175,504.517,0.588374999999985
506.25,506.511063,He,506.534,506.595,0.022937000000013086
507.719562,508.254875,never,508.575,508.837,0.3201249999999618
509.756563,511.15925,body,511.313,511.554,0.15375000000000227
513.171312,513.767938,When,513.762,513.883,-0.005938000000014654
516.517187,517.021562,that,517.043,517.246,0.021437999999989188
517.844,519.0765,Stop,519.102,519.383,0.02549999999996544
522.085938,523.4995,Level,523.557,523.778,0.05750000000000455
524.244438,524.653,hunter,524.761,525.042,0.10799999999994725
525.853,526.349875,You,526.385,526.526,0.035124999999993634
528.264437,528.584062,longer,529.314,529.595,0.7299379999999474
531.288937,531.689125,runs,531.862,532.103,0.17287499999997635
533.149625,533.603375,Present,533.571,533.993,-0.03237500000000182
534.059625,534.488125,but,534.475,534.575,-0.01312499999994543
535.2895,536.054313,that,536.362,536.523,0.30768699999998717
538.474812,538.922625,Your,538.509,538.91,-0.41362500000002456
542.76575,543.0955,three,543.321,543.622,0.22550000000001091
547.072813,548.216937,Two,548.215,548.397,-0.0019369999999980791
550.777875,551.211188,are,551.236,551.357,0.02481199999999717
551.739563,552.43075,other,552.403,552.585,-0.027749999999969077
552.892625,553.352938,row,553.742,553.905,0.38906199999996716
553.927688,554.361875,years,554.751,554.972,0.3891249999999218
555.504625,555.854688,the,555.833,555.914,-0.02168800000004012
558.553937,559.612375,is,559.888,560.01,0.2756249999999909
561.2465,561.692875,You,561.695,561.775,0.002125000000091859
566.744812,567.387062,Yar,567.393,567.555,0.005938000000014654
568.637563,569.7975,both,569.958,570.181,0.16049999999995634
570.802625,571.36775,listen,571.514,571.837,0.1462500000000091
571.907938,572.623625,hear,572.941,573.182,0.3173750000000837
574.331125,574.60425,is,574.625,574.705,0.02075000000002092
576.761875,577.804813,that,578.193,578.795,0.38818700000001627
580.042625,580.382375,locate,580.826,581.17,0.44362499999999727
