silence_start,silence_end,token_text,token_start,token_end,onset_error_sec
259.543437,260.228063,A,260.262,260.283,0.033936999999980344
261.2795,261.633813,its,261.651,261.771,0.01718700000003537
263.50775,263.840062,and,263.857,263.937,0.016938000000038755
266.644063,266.939875,that,266.925,267.045,-0.014874999999960892
268.393813,268.777562,They,268.993,269.093,0.215438000000006
270.820063,271.414188,Never,271.493,271.694,0.0788119999999708
272.101688,273.014687,Never,273.043,273.245,0.028313000000025568
273.642562,274.622937,You,274.616,274.717,-0.006936999999993532
275.610125,275.967688,"twenty-two,",275.951,276.472,-0.016687999999987824
278.395562,278.894437,The,278.861,278.961,-0.03343699999999217
283.301438,284.001438,Your,283.982,284.102,-0.019437999999979638
287.0885,287.8705,You,287.841,287.941,-0.02949999999998454
289.396625,289.976375,A,290.006,290.026,0.02962499999995316
292.894,293.6395,Something,293.671,294.013,0.03149999999999409
294.5955,295.22925,"musky,",295.317,295.719,0.0877500000000282
295.755063,296.248688,wrong,296.261,296.662,0.012312000000008538
298.496312,299.090937,You,299.072,299.173,-0.018936999999993986
300.555,300.957562,and,300.983,301.064,0.025438000000008287
301.844375,302.557875,Korik,302.531,302.873,-0.02687500000001819
304.363187,305.1175,He,305.145,305.267,0.02749999999997499
305.837,307.0345,The,307.004,307.104,-0.03049999999996089
309.385,309.732125,long,309.781,309.982,0.04887500000000955
312.702875,313.81575,You,313.803,313.904,-0.01274999999998272
316.037625,317.212625,"Slow,",317.303,317.644,0.09037499999999454
317.765125,318.410125,"continuous,",318.388,319.071,-0.022125000000016826
319.531813,319.793125,nothing,319.874,320.155,0.08087500000004866
321.511375,322.544688,You,322.503,322.623,-0.04168800000002193
324.6915,325.826188,But,325.812,325.912,-0.014187999999990097
328.329063,328.657,two,328.842,329.004,0.18500000000000227
330.54475,331.072125,The,331.041,331.142,-0.031125000000031378
333.931438,334.561312,You,334.521,334.622,-0.040311999999971704
335.838875,336.621688,You,336.612,336.692,-0.009687999999982821
338.147125,338.759813,That,338.804,339.047,0.04418699999996534
339.716125,340.876438,Not,340.924,341.085,0.047561999999970794
341.679563,342.038,Not,342.031,342.172,-0.007000000000005002
342.888375,344.342938,"See,",344.405,344.647,0.062061999999968975
344.756875,345.097625,"register,",345.15,345.633,0.05237499999998363
345.710813,345.988125,return.,346.016,346.438,0.027874999999994543
346.509875,346.874437,A,346.942,346.962,0.06756300000000692
349.360375,349.713313,A,350.061,350.102,0.3476869999999508
352.993688,353.968437,What,353.956,354.076,-0.01243699999997716
357.397,357.948688,You,358.455,358.576,0.5063119999999799
360.00075,360.479312,Your,360.452,360.574,-0.027311999999994896
361.917062,362.479375,but,362.453,362.554,-0.026375000000030013
363.49,364.580688,Daret,364.654,364.936,0.07331199999998717
366.503,367.1815,You,367.174,367.275,-0.007500000000050022
368.109312,368.791938,You,368.771,368.871,-0.02093800000000101
373.451563,373.957812,You,373.985,374.105,0.02718800000002375
374.853375,375.213,and,375.229,375.309,0.01599999999996271
379.240813,379.53025,The,379.507,379.588,-0.023250000000018645
380.414688,380.8005,facing,380.741,381.164,-0.0595000000000141
383.505313,384.010312,You,384.0,384.081,-0.010311999999998989
388.87175,389.930187,The,389.912,389.993,-0.01818700000001172
391.553688,391.935313,and,391.941,392.001,0.005686999999966247
393.591063,394.2195,The,394.594,394.695,0.3745000000000118
396.086687,396.587375,It,396.609,396.69,0.021624999999971806
397.740563,398.700562,You,398.685,398.786,-0.01556199999998853
401.533063,401.976625,Three,402.021,402.242,0.044375000000002274
404.122187,405.347,This,405.377,405.539,0.03000000000002956
406.501312,406.817187,no,406.833,406.894,0.015813000000036936
407.538687,408.113938,On,408.151,408.192,0.03706199999999171
412.277938,412.7365,nobody,412.812,413.113,0.07550000000003365
413.859875,414.365813,and,414.4,414.481,0.03418699999997443
415.589125,416.729312,The,416.691,416.791,-0.038312000000019
420.471438,421.841063,Night,421.884,422.065,0.042936999999994896
422.937813,423.562563,It,423.574,423.634,0.011437000000000808
424.832313,425.517938,almost,425.573,425.855,0.05506199999996397
427.06875,428.304563,Wind.,427.894,428.22,-0.4105629999999678
428.757812,429.4225,The,429.08,429.14,-0.34250000000002956
432.370375,432.987625,Branches,432.96,433.402,-0.027625000000000455
434.643125,435.669125,Sleeping,435.733,436.115,0.06387499999999591
436.936375,437.544375,You,437.521,437.621,-0.023374999999987267
439.282875,439.676812,learning,439.726,440.047,0.04918800000001511
444.448438,445.858313,You,445.905,446.046,0.046686999999963064
447.705562,448.342562,You,448.341,448.441,-0.001561999999978525
450.36625,451.7055,When,451.674,451.775,-0.03149999999999409
454.133688,454.536938,something,454.592,454.894,0.05506199999996397
455.451875,455.845687,When,456.245,456.346,0.39931300000000647
459.198875,460.523,These,460.554,460.775,0.03099999999994907
463.196813,463.567938,You,463.551,463.632,-0.016938000000038755
465.566563,466.69425,The,466.671,466.751,-0.023250000000018645
470.53525,470.936438,The,471.261,471.341,0.32456200000001445
474.311625,474.710188,Nobody,474.791,475.173,0.08081199999998034
